Date,Plant,MachineID,MachineType,Shift,Operator,ProductionUnits,DowntimeHours,Defects,MaintenanceEvent,PlannedProduction,UtilizationRate,DefectRate,PlantProductionCapacity,MachineAge,MachineAgeGroup,YearMonth,ProductionEfficiency,DowntimeImpact,DowntimeImpactUnits
2025-04-24,Plant C,M14,Assembly,Afternoon,Aria,155,1.7,4,No,208,0.7875,0.025806451612903226,3000,3,New,2025-04,0.7451923076923077,0.2548076923076923,53
2025-04-24,Plant C,M15,Packaging,Afternoon,Mila,206,1.8,6,No,275,0.775,0.02912621359223301,3000,10,Old,2025-04,0.7490909090909091,0.25090909090909086,69
2025-04-24,Plant A,M01,Cutting,Afternoon,Mia,278,0.8,5,No,319,0.9,0.017985611510791366,6000,3,New,2025-04,0.8714733542319749,0.12852664576802508,41
2025-04-24,Plant A,M02,Cutting,Night,Chloe,227,1.2,6,No,281,0.85,0.02643171806167401,6000,4,New,2025-04,0.8078291814946619,0.19217081850533813,54
2025-04-24,Plant A,M03,Assembly,Night,Lucas,180,2.3,7,No,264,0.7125,0.03888888888888889,6000,11,Old,2025-04,0.6818181818181818,0.31818181818181823,84
2025-04-25,Plant C,M14,Assembly,Morning,Zoe,199,0.8,3,No,224,0.9,0.01507537688442211,3000,3,New,2025-04,0.8883928571428571,0.1116071428571429,25
2025-04-25,Plant C,M15,Packaging,Morning,Nina,242,1.2,4,No,292,0.85,0.01652892561983471,3000,10,Old,2025-04,0.8287671232876712,0.17123287671232879,50
2025-04-25,Plant A,M01,Cutting,Morning,Liam,328,0.3,5,No,343,0.9625,0.01524390243902439,6000,3,New,2025-04,0.956268221574344,0.04373177842565601,15
2025-04-25,Plant A,M02,Cutting,Morning,Sofia,290,0.6,3,No,325,0.925,0.010344827586206896,6000,4,New,2025-04,0.8923076923076924,0.10769230769230764,35
2025-04-25,Plant A,M03,Assembly,Afternoon,Camille,220,1.6,6,No,287,0.8,0.02727272727272727,6000,11,Old,2025-04,0.7665505226480837,0.23344947735191635,67
2025-04-25,Plant A,M04,Packaging,Afternoon,Mia,282,1.0,5,No,329,0.875,0.01773049645390071,6000,5,Mid-life,2025-04,0.8571428571428571,0.1428571428571429,47
2025-04-25,Plant A,M05,Packaging,Afternoon,Ethan,296,1.1,6,No,350,0.8625,0.02027027027027027,6000,6,Mid-life,2025-04,0.8457142857142858,0.15428571428571425,54
2025-04-25,Plant B,M06,Cutting,Night,Lina,193,1.6,6,No,255,0.8,0.031088082901554404,4200,7,Mid-life,2025-04,0.7568627450980392,0.2431372549019608,62
2025-04-25,Plant B,M07,Assembly,Night,James,146,2.6,6,No,228,0.675,0.0410958904109589,4200,12,Old,2025-04,0.6403508771929824,0.35964912280701755,82
2025-04-25,Plant B,M08,Assembly,Night,Harper,194,1.3,6,No,244,0.8375,0.030927835051546393,4200,4,New,2025-04,0.7950819672131147,0.20491803278688525,50
2025-04-28,Plant A,M03,Assembly,Morning,Hugo,252,1.3,5,No,305,0.8375,0.01984126984126984,6000,11,Old,2025-04,0.8262295081967214,0.17377049180327864,53
2025-04-28,Plant A,M04,Packaging,Morning,Liam,327,0.4,4,No,353,0.95,0.012232415902140673,6000,5,Mid-life,2025-04,0.9263456090651558,0.07365439093484416,26
2025-04-28,Plant A,M05,Packaging,Morning,Sofia,331,1.0,4,No,380,0.875,0.012084592145015106,6000,6,Mid-life,2025-04,0.8710526315789474,0.1289473684210526,49
2025-04-28,Plant B,M06,Cutting,Morning,Emma,272,0.6,3,No,299,0.925,0.011029411764705883,4200,7,Mid-life,2025-04,0.9096989966555183,0.09030100334448166,27
2025-04-28,Plant B,M07,Assembly,Afternoon,Ella,175,2.1,6,No,244,0.7375,0.03428571428571429,4200,12,Old,2025-04,0.7172131147540983,0.2827868852459017,69
2025-04-28,Plant B,M08,Assembly,Afternoon,Mason,216,1.2,4,No,260,0.85,0.018518518518518517,4200,4,New,2025-04,0.8307692307692308,0.16923076923076918,44
2025-04-28,Plant B,M09,Packaging,Afternoon,Nathan,255,1.0,5,No,299,0.875,0.0196078431372549,4200,8,Mid-life,2025-04,0.8528428093645485,0.14715719063545152,44
2025-04-28,Plant B,M10,Packaging,Night,James,219,1.5,6,No,284,0.8125,0.0273972602739726,4200,6,Mid-life,2025-04,0.7711267605633803,0.22887323943661975,65
2025-04-28,Plant C,M11,Cutting,Night,Mila,161,1.8,5,No,214,0.775,0.031055900621118012,3000,2,New,2025-04,0.7523364485981309,0.24766355140186913,53
2025-04-29,Plant B,M07,Assembly,Morning,Ava,228,1.6,5,No,280,0.8,0.021929824561403508,4200,12,Old,2025-04,0.8142857142857143,0.18571428571428572,52
2025-04-29,Plant B,M08,Assembly,Morning,Lucas,256,0.7,4,No,283,0.9125,0.015625,4200,4,New,2025-04,0.9045936395759717,0.09540636042402828,27
2025-04-29,Plant B,M09,Packaging,Morning,Emma,277,1.1,4,No,325,0.8625,0.01444043321299639,4200,8,Mid-life,2025-04,0.8523076923076923,0.14769230769230768,48
2025-04-29,Plant B,M10,Packaging,Morning,Ava,297,0.8,4,No,336,0.9,0.013468013468013467,4200,6,Mid-life,2025-04,0.8839285714285714,0.1160714285714286,39
2025-04-29,Plant C,M11,Cutting,Afternoon,Aria,180,1.7,4,No,237,0.7875,0.022222222222222223,3000,2,New,2025-04,0.759493670886076,0.240506329113924,57
2025-04-29,Plant C,M12,Cutting,Afternoon,Mila,186,1.2,4,No,224,0.85,0.021505376344086023,3000,9,Old,2025-04,0.8303571428571429,0.1696428571428571,38
2025-04-29,Plant C,M13,Assembly,Afternoon,Owen,185,1.1,4,No,220,0.8625,0.021621621621621623,3000,5,Mid-life,2025-04,0.8409090909090909,0.15909090909090906,35
2025-04-29,Plant C,M14,Assembly,Night,Mila,148,1.4,5,No,191,0.825,0.033783783783783786,3000,3,New,2025-04,0.774869109947644,0.22513089005235598,43
2025-04-29,Plant C,M15,Packaging,Night,Sami,190,1.7,6,No,253,0.7875,0.031578947368421054,3000,10,Old,2025-04,0.7509881422924901,0.2490118577075099,63
2025-04-30,Plant C,M11,Cutting,Morning,Zoe,219,1.0,3,No,253,0.875,0.0136986301369863,3000,2,New,2025-04,0.8656126482213439,0.13438735177865613,34
2025-04-30,Plant C,M12,Cutting,Morning,Nina,221,0.6,3,No,247,0.925,0.013574660633484163,3000,9,Old,2025-04,0.8947368421052632,0.10526315789473684,26
2025-04-30,Plant C,M13,Assembly,Morning,Leo,202,1.0,3,No,238,0.875,0.01485148514851485,3000,5,Mid-life,2025-04,0.8487394957983193,0.1512605042016807,36
2025-04-30,Plant C,M14,Assembly,Morning,Zoe,194,0.8,2,No,223,0.9,0.010309278350515464,3000,3,New,2025-04,0.8699551569506726,0.1300448430493274,29
2025-04-30,Plant C,M15,Packaging,Afternoon,Mila,219,1.2,5,No,270,0.85,0.0228310502283105,3000,10,Old,2025-04,0.8111111111111111,0.18888888888888888,51
2025-04-30,Plant A,M01,Cutting,Afternoon,Mia,285,0.8,6,No,327,0.9,0.021052631578947368,6000,3,New,2025-04,0.8715596330275229,0.12844036697247707,42
2025-04-30,Plant A,M02,Cutting,Afternoon,Ethan,268,0.9,5,No,307,0.8875,0.018656716417910446,6000,4,New,2025-04,0.8729641693811075,0.12703583061889245,39
2025-04-30,Plant A,M03,Assembly,Night,Lucas,189,2.1,7,No,269,0.7375,0.037037037037037035,6000,11,Old,2025-04,0.7026022304832714,0.2973977695167286,80
2025-04-30,Plant A,M04,Packaging,Night,Noah,237,1.6,6,No,312,0.8,0.02531645569620253,6000,5,Mid-life,2025-04,0.7596153846153846,0.24038461538461542,75
2025-05-01,Plant C,M15,Packaging,Morning,Nina,262,1.0,4,No,308,0.875,0.015267175572519083,3000,10,Old,2025-05,0.8506493506493507,0.14935064935064934,46
2025-05-01,Plant A,M01,Cutting,Morning,Liam,348,0.4,5,No,366,0.95,0.014367816091954023,6000,3,New,2025-05,0.9508196721311475,0.049180327868852514,18
2025-05-01,Plant A,M02,Cutting,Morning,Sofia,309,0.9,3,No,353,0.8875,0.009708737864077669,6000,4,New,2025-05,0.8753541076487252,0.12464589235127477,44
2025-05-01,Plant A,M03,Assembly,Morning,Hugo,255,1.4,5,No,316,0.825,0.0196078431372549,6000,11,Old,2025-05,0.8069620253164557,0.19303797468354433,61
2025-05-01,Plant A,M04,Packaging,Afternoon,Mia,285,1.2,5,No,352,0.85,0.017543859649122806,6000,5,Mid-life,2025-05,0.8096590909090909,0.19034090909090906,67
2025-05-01,Plant A,M05,Packaging,Afternoon,Ethan,337,0.8,6,No,382,0.9,0.017804154302670624,6000,6,Mid-life,2025-05,0.8821989528795812,0.11780104712041883,45
2025-05-01,Plant B,M06,Cutting,Afternoon,Nathan,244,1.3,5,No,298,0.8375,0.020491803278688523,4200,7,Mid-life,2025-05,0.8187919463087249,0.18120805369127513,54
2025-05-01,Plant B,M07,Assembly,Night,James,155,2.6,6,No,243,0.675,0.03870967741935484,4200,12,Old,2025-05,0.6378600823045267,0.36213991769547327,88
2025-05-01,Plant B,M08,Assembly,Night,Harper,198,1.6,6,No,258,0.8,0.030303030303030304,4200,4,New,2025-05,0.7674418604651163,0.2325581395348837,60
2025-05-01,Plant B,M09,Packaging,Night,Lina,222,1.6,7,No,290,0.8,0.03153153153153153,4200,8,Mid-life,2025-05,0.7655172413793103,0.23448275862068968,68
2025-05-02,Plant A,M04,Packaging,Morning,Liam,354,0.4,4,No,374,0.95,0.011299435028248588,6000,5,Mid-life,2025-05,0.946524064171123,0.053475935828877,20
2025-05-02,Plant A,M05,Packaging,Morning,Sofia,378,0.5,4,No,401,0.9375,0.010582010582010581,6000,6,Mid-life,2025-05,0.942643391521197,0.05735660847880297,23
2025-05-02,Plant B,M06,Cutting,Morning,Emma,278,0.7,4,No,313,0.9125,0.014388489208633094,4200,7,Mid-life,2025-05,0.8881789137380192,0.11182108626198084,35
2025-05-02,Plant B,M07,Assembly,Morning,Ava,234,1.5,5,No,291,0.8125,0.021367521367521368,4200,12,Old,2025-05,0.8041237113402062,0.19587628865979378,57
2025-05-02,Plant B,M08,Assembly,Afternoon,Mason,227,1.1,5,No,274,0.8625,0.022026431718061675,4200,4,New,2025-05,0.8284671532846716,0.17153284671532842,47
2025-05-02,Plant B,M09,Packaging,Afternoon,Nathan,261,1.1,5,No,314,0.8625,0.019157088122605363,4200,8,Mid-life,2025-05,0.8312101910828026,0.16878980891719741,53
2025-05-02,Plant B,M10,Packaging,Afternoon,Ella,257,1.3,5,No,325,0.8375,0.019455252918287938,4200,6,Mid-life,2025-05,0.7907692307692308,0.20923076923076922,68
2025-05-02,Plant C,M11,Cutting,Night,Mila,172,1.8,5,No,230,0.775,0.029069767441860465,3000,2,New,2025-05,0.7478260869565218,0.25217391304347825,58
2025-05-02,Plant C,M12,Cutting,Night,Sami,179,1.4,5,No,224,0.825,0.027932960893854747,3000,9,Old,2025-05,0.7991071428571429,0.2008928571428571,45
2025-05-05,Plant B,M08,Assembly,Morning,Lucas,262,0.7,4,No,295,0.9125,0.015267175572519083,4200,4,New,2025-05,0.888135593220339,0.11186440677966103,33
2025-05-05,Plant B,M09,Packaging,Morning,Emma,304,0.7,4,No,336,0.9125,0.013157894736842105,4200,8,Mid-life,2025-05,0.9047619047619048,0.09523809523809523,32
2025-05-05,Plant B,M10,Packaging,Morning,Ava,313,0.8,4,No,353,0.9,0.012779552715654952,4200,6,Mid-life,2025-05,0.886685552407932,0.11331444759206799,40
2025-05-05,Plant C,M11,Cutting,Morning,Zoe,239,0.9,4,No,267,0.8875,0.016736401673640166,3000,2,New,2025-05,0.8951310861423221,0.10486891385767794,28
2025-05-05,Plant C,M12,Cutting,Afternoon,Mila,180,1.8,4,No,238,0.775,0.022222222222222223,3000,9,Old,2025-05,0.7563025210084033,0.24369747899159666,58
2025-05-05,Plant C,M13,Assembly,Afternoon,Owen,190,1.1,4,No,228,0.8625,0.021052631578947368,3000,5,Mid-life,2025-05,0.8333333333333334,0.16666666666666663,38
2025-05-05,Plant C,M14,Assembly,Afternoon,Aria,180,1.2,4,No,218,0.85,0.022222222222222223,3000,3,New,2025-05,0.8256880733944955,0.17431192660550454,38
2025-05-05,Plant C,M15,Packaging,Night,Sami,202,1.5,6,No,262,0.8125,0.0297029702970297,3000,10,Old,2025-05,0.7709923664122137,0.2290076335877863,60
2025-05-05,Plant A,M01,Cutting,Night,Noah,256,1.0,7,No,308,0.875,0.02734375,6000,3,New,2025-05,0.8311688311688312,0.16883116883116878,52
2025-05-06,Plant C,M12,Cutting,Morning,Nina,224,1.0,4,No,259,0.875,0.017857142857142856,3000,9,Old,2025-05,0.8648648648648649,0.1351351351351351,35
2025-05-06,Plant C,M13,Assembly,Morning,Leo,220,0.7,3,No,246,0.9125,0.013636363636363636,3000,5,Mid-life,2025-05,0.8943089430894309,0.10569105691056913,26
2025-05-06,Plant C,M14,Assembly,Morning,Zoe,217,0.5,3,No,236,0.9375,0.013824884792626729,3000,3,New,2025-05,0.9194915254237288,0.0805084745762712,19
2025-05-06,Plant C,M15,Packaging,Morning,Nina,272,0.8,4,No,305,0.9,0.014705882352941176,3000,10,Old,2025-05,0.8918032786885246,0.1081967213114754,33
2025-05-06,Plant A,M01,Cutting,Afternoon,Mia,283,1.0,6,No,330,0.875,0.02120141342756184,6000,3,New,2025-05,0.8575757575757575,0.14242424242424245,47
2025-05-06,Plant A,M02,Cutting,Afternoon,Ethan,287,0.7,5,No,325,0.9125,0.017421602787456445,6000,4,New,2025-05,0.8830769230769231,0.11692307692307691,38
2025-05-06,Plant A,M03,Assembly,Afternoon,Camille,223,1.8,6,No,300,0.775,0.026905829596412557,6000,11,Old,2025-05,0.7433333333333333,0.2566666666666667,77
2025-05-06,Plant A,M04,Packaging,Night,Noah,250,1.5,7,No,325,0.8125,0.028,6000,5,Mid-life,2025-05,0.7692307692307693,0.23076923076923073,75
2025-05-06,Plant A,M05,Packaging,Night,Chloe,270,1.2,7,No,335,0.85,0.025925925925925925,6000,6,Mid-life,2025-05,0.8059701492537313,0.19402985074626866,65
2025-05-06,Plant B,M06,Cutting,Night,Lina,209,1.4,6,No,273,0.825,0.028708133971291867,4200,7,Mid-life,2025-05,0.7655677655677655,0.2344322344322345,64
2025-05-07,Plant A,M01,Cutting,Morning,Liam,319,0.7,4,No,361,0.9125,0.012539184952978056,6000,3,New,2025-05,0.8836565096952909,0.11634349030470914,42
2025-05-07,Plant A,M02,Cutting,Morning,Sofia,313,0.7,4,No,348,0.9125,0.012779552715654952,6000,4,New,2025-05,0.8994252873563219,0.10057471264367812,35
2025-05-07,Plant A,M03,Assembly,Morning,Hugo,272,1.0,5,No,318,0.875,0.01838235294117647,6000,11,Old,2025-05,0.8553459119496856,0.14465408805031443,46
2025-05-07,Plant A,M04,Packaging,Morning,Liam,333,0.8,4,No,377,0.9,0.012012012012012012,6000,5,Mid-life,2025-05,0.883289124668435,0.11671087533156499,44
2025-05-07,Plant A,M05,Packaging,Afternoon,Ethan,315,1.1,7,No,375,0.8625,0.022222222222222223,6000,6,Mid-life,2025-05,0.84,0.16000000000000003,60
2025-05-07,Plant B,M06,Cutting,Afternoon,Nathan,247,1.1,5,No,294,0.8625,0.020242914979757085,4200,7,Mid-life,2025-05,0.8401360544217688,0.15986394557823125,47
2025-05-07,Plant B,M07,Assembly,Afternoon,Ella,202,1.7,6,No,266,0.7875,0.0297029702970297,4200,12,Old,2025-05,0.7593984962406015,0.24060150375939848,64
2025-05-07,Plant B,M08,Assembly,Night,Harper,197,1.3,6,No,250,0.8375,0.030456852791878174,4200,4,New,2025-05,0.788,0.21199999999999997,53
2025-05-07,Plant B,M09,Packaging,Night,Lina,238,1.3,6,No,298,0.8375,0.025210084033613446,4200,8,Mid-life,2025-05,0.7986577181208053,0.20134228187919467,60
2025-05-08,Plant A,M05,Packaging,Morning,Sofia,361,0.7,4,No,398,0.9125,0.0110803324099723,6000,6,Mid-life,2025-05,0.907035175879397,0.09296482412060303,37
2025-05-08,Plant B,M06,Cutting,Morning,Emma,294,0.4,4,No,319,0.95,0.013605442176870748,4200,7,Mid-life,2025-05,0.9216300940438872,0.07836990595611282,25
2025-05-08,Plant B,M07,Assembly,Morning,Ava,226,1.7,5,No,292,0.7875,0.022123893805309734,4200,12,Old,2025-05,0.773972602739726,0.226027397260274,66
2025-05-08,Plant B,M08,Assembly,Morning,Lucas,253,0.8,3,No,287,0.9,0.011857707509881422,4200,4,New,2025-05,0.8815331010452961,0.11846689895470386,34
2025-05-08,Plant B,M09,Packaging,Afternoon,Nathan,264,1.2,5,No,316,0.85,0.01893939393939394,4200,8,Mid-life,2025-05,0.8354430379746836,0.16455696202531644,52
2025-05-08,Plant B,M10,Packaging,Afternoon,Ella,276,1.2,6,No,335,0.85,0.021739130434782608,4200,6,Mid-life,2025-05,0.8238805970149253,0.17611940298507467,59
2025-05-08,Plant C,M11,Cutting,Afternoon,Aria,187,1.8,4,No,247,0.775,0.0213903743315508,3000,2,New,2025-05,0.757085020242915,0.24291497975708498,60
2025-05-08,Plant C,M12,Cutting,Night,Sami,163,1.9,5,No,221,0.7625,0.03067484662576687,3000,9,Old,2025-05,0.7375565610859729,0.2624434389140271,58
2025-05-08,Plant C,M13,Assembly,Night,Jack,168,1.5,5,No,216,0.8125,0.02976190476190476,3000,5,Mid-life,2025-05,0.7777777777777778,0.2222222222222222,48
2025-05-09,Plant B,M09,Packaging,Morning,Emma,308,0.6,4,No,338,0.925,0.012987012987012988,4200,8,Mid-life,2025-05,0.9112426035502958,0.08875739644970415,30
2025-05-09,Plant B,M10,Packaging,Morning,Ava,304,1.1,4,No,358,0.8625,0.013157894736842105,4200,6,Mid-life,2025-05,0.8491620111731844,0.15083798882681565,54
2025-05-09,Plant C,M11,Cutting,Morning,Zoe,227,1.0,3,No,265,0.875,0.013215859030837005,3000,2,New,2025-05,0.8566037735849057,0.1433962264150943,38
2025-05-09,Plant C,M12,Cutting,Morning,Nina,230,0.7,3,No,256,0.9125,0.013043478260869565,3000,9,Old,2025-05,0.8984375,0.1015625,26
2025-05-09,Plant C,M13,Assembly,Afternoon,Owen,179,1.6,4,No,228,0.8,0.0223463687150838,3000,5,Mid-life,2025-05,0.7850877192982456,0.2149122807017544,49
2025-05-09,Plant C,M14,Assembly,Afternoon,Aria,171,1.3,4,No,213,0.8375,0.023391812865497075,3000,3,New,2025-05,0.8028169014084507,0.19718309859154926,42
2025-05-09,Plant C,M15,Packaging,Afternoon,Mila,226,1.3,4,No,283,0.8375,0.017699115044247787,3000,10,Old,2025-05,0.7985865724381626,0.20141342756183744,57
2025-05-09,Plant A,M01,Cutting,Night,Noah,242,1.4,7,No,300,0.825,0.028925619834710745,6000,3,New,2025-05,0.8066666666666666,0.19333333333333336,58
2025-05-09,Plant A,M02,Cutting,Night,Chloe,221,1.6,6,No,286,0.8,0.027149321266968326,6000,4,New,2025-05,0.7727272727272727,0.2272727272727273,65
2025-05-09,Plant A,M03,Assembly,Night,Lucas,189,2.2,6,No,271,0.725,0.031746031746031744,6000,11,Old,2025-05,0.6974169741697417,0.3025830258302583,82
2025-05-12,Plant C,M13,Assembly,Morning,Leo,226,0.4,4,No,242,0.95,0.017699115044247787,3000,5,Mid-life,2025-05,0.9338842975206612,0.06611570247933884,16
2025-05-12,Plant C,M14,Assembly,Morning,Zoe,206,0.8,3,No,230,0.9,0.014563106796116505,3000,3,New,2025-05,0.8956521739130435,0.10434782608695647,24
2025-05-12,Plant C,M15,Packaging,Morning,Nina,265,1.0,4,No,303,0.875,0.01509433962264151,3000,10,Old,2025-05,0.8745874587458746,0.12541254125412538,38
2025-05-12,Plant A,M01,Cutting,Morning,Liam,321,0.6,3,No,353,0.925,0.009345794392523364,6000,3,New,2025-05,0.9093484419263456,0.09065155807365444,32
2025-05-12,Plant A,M02,Cutting,Afternoon,Ethan,264,1.0,5,No,310,0.875,0.01893939393939394,6000,4,New,2025-05,0.8516129032258064,0.1483870967741936,46
2025-05-12,Plant A,M03,Assembly,Afternoon,Camille,217,1.9,6,No,290,0.7625,0.027649769585253458,6000,11,Old,2025-05,0.7482758620689656,0.25172413793103443,73
2025-05-12,Plant A,M04,Packaging,Afternoon,Mia,296,1.0,6,No,343,0.875,0.02027027027027027,6000,5,Mid-life,2025-05,0.8629737609329446,0.13702623906705536,47
2025-05-12,Plant A,M05,Packaging,Night,Chloe,266,1.4,7,No,331,0.825,0.02631578947368421,6000,6,Mid-life,2025-05,0.8036253776435045,0.1963746223564955,65
2025-05-12,Plant B,M06,Cutting,Night,Lina,204,1.5,6,No,266,0.8125,0.029411764705882353,4200,7,Mid-life,2025-05,0.7669172932330827,0.23308270676691734,62
2025-05-13,Plant A,M02,Cutting,Morning,Sofia,316,0.5,4,No,338,0.9375,0.012658227848101266,6000,4,New,2025-05,0.9349112426035503,0.0650887573964497,22
2025-05-13,Plant A,M03,Assembly,Morning,Hugo,257,1.4,5,No,317,0.825,0.019455252918287938,6000,11,Old,2025-05,0.8107255520504731,0.18927444794952686,60
2025-05-13,Plant A,M04,Packaging,Morning,Liam,347,0.5,4,No,376,0.9375,0.011527377521613832,6000,5,Mid-life,2025-05,0.9228723404255319,0.0771276595744681,29
2025-05-13,Plant A,M05,Packaging,Morning,Sofia,369,0.5,5,No,392,0.9375,0.013550135501355014,6000,6,Mid-life,2025-05,0.9413265306122449,0.058673469387755084,23
2025-05-13,Plant B,M06,Cutting,Afternoon,Nathan,249,0.8,6,No,286,0.9,0.024096385542168676,4200,7,Mid-life,2025-05,0.8706293706293706,0.12937062937062938,37
2025-05-13,Plant B,M07,Assembly,Afternoon,Ella,183,2.3,6,No,263,0.7125,0.03278688524590164,4200,12,Old,2025-05,0.6958174904942965,0.30418250950570347,80
2025-05-13,Plant B,M08,Assembly,Afternoon,Mason,214,1.4,5,No,268,0.825,0.02336448598130841,4200,4,New,2025-05,0.7985074626865671,0.20149253731343286,54
2025-05-13,Plant B,M09,Packaging,Night,Lina,224,1.5,6,No,288,0.8125,0.026785714285714284,4200,8,Mid-life,2025-05,0.7777777777777778,0.2222222222222222,64
2025-05-13,Plant B,M10,Packaging,Night,James,238,1.4,7,No,305,0.825,0.029411764705882353,4200,6,Mid-life,2025-05,0.780327868852459,0.21967213114754103,67
2025-05-14,Plant B,M06,Cutting,Morning,Emma,294,0.6,4,No,321,0.925,0.013605442176870748,4200,7,Mid-life,2025-05,0.9158878504672897,0.08411214953271029,27
2025-05-14,Plant B,M07,Assembly,Morning,Ava,210,1.8,5,No,281,0.775,0.023809523809523808,4200,12,Old,2025-05,0.7473309608540926,0.25266903914590744,71
2025-05-14,Plant B,M08,Assembly,Morning,Lucas,266,0.7,4,No,295,0.9125,0.015037593984962405,4200,4,New,2025-05,0.9016949152542373,0.09830508474576272,29
2025-05-14,Plant B,M09,Packaging,Morning,Emma,296,0.9,4,No,338,0.8875,0.013513513513513514,4200,8,Mid-life,2025-05,0.8757396449704142,0.12426035502958577,42
2025-05-14,Plant B,M10,Packaging,Afternoon,Ella,270,1.4,6,No,331,0.825,0.022222222222222223,4200,6,Mid-life,2025-05,0.8157099697885196,0.18429003021148038,61
2025-05-14,Plant C,M11,Cutting,Afternoon,Aria,203,1.3,5,No,247,0.8375,0.024630541871921183,3000,2,New,2025-05,0.8218623481781376,0.17813765182186236,44
2025-05-14,Plant C,M12,Cutting,Afternoon,Mila,196,1.3,4,No,241,0.8375,0.02040816326530612,3000,9,Old,2025-05,0.8132780082987552,0.18672199170124482,45
2025-05-14,Plant C,M13,Assembly,Night,Jack,156,1.6,5,No,204,0.8,0.03205128205128205,3000,5,Mid-life,2025-05,0.7647058823529411,0.23529411764705888,48
2025-05-14,Plant C,M14,Assembly,Night,Mila,153,1.7,5,No,198,0.7875,0.032679738562091505,3000,3,New,2025-05,0.7727272727272727,0.2272727272727273,45
2025-05-14,Plant C,M15,Packaging,Night,Sami,206,1.6,6,No,263,0.8,0.02912621359223301,3000,10,Old,2025-05,0.7832699619771863,0.21673003802281365,57
2025-05-15,Plant B,M10,Packaging,Morning,Ava,320,0.6,4,No,354,0.925,0.0125,4200,6,Mid-life,2025-05,0.903954802259887,0.096045197740113,34
2025-05-15,Plant C,M11,Cutting,Morning,Zoe,231,1.2,3,No,274,0.85,0.012987012987012988,3000,2,New,2025-05,0.843065693430657,0.15693430656934304,43
2025-05-15,Plant C,M12,Cutting,Morning,Nina,235,0.7,3,No,263,0.9125,0.01276595744680851,3000,9,Old,2025-05,0.8935361216730038,0.10646387832699622,28
